id,tick,wealth,profit,risk,utility,wealth-increase-rate
84,6,11785.498269917352,1964.083044986225,0.03853016939878186,0.10125411419712252,0.10125411419712252
80,6,15291.236696635504,7645.118348317752,0.05987827167955958,0.31404152617286535,0.31404152617286535
47,6,14154.080272435682,3538.2700681089204,0.07214893402300818,0.10944738875647979,0.10944738875647979
75,6,42660.96162774908,2401.1978668046413,0.027015094000916583,0.023488264071526353,0.023488264071526353
76,6,21654.203612123776,3608.867268687296,0.0224458934255267,0.12731532257914824,0.12731532257914824
44,6,37070.682888702395,2530.3386957104085,0.04001828976352589,0.018708710573747855,0.018708710573747855
46,6,16220.687724750225,8109.843862375113,0.06410647347908154,0.30258686222176645,0.30258686222176645
18,6,53080.84659490733,8846.64109915122,0.011311590649713255,0.14638966488854827,0.14638966488854827
53,6,45390.20120129309,7564.866866882182,0.04130870721823152,0.09693472978003552,0.09693472978003552
77,6,53936.313710930495,8989.21895182175,0.033019340445677316,0.10999644252470601,0.10999644252470601
1,6,24430.599914083527,4071.599985680588,0.03395001714585337,0.10850438101033962,0.10850438101033962
66,6,1,4272.021374906672,0.05915135153972547,3149.3795028726386,3149.3795028726386
91,6,9257.433315060918,1542.7388858434865,0.08274858727327625,0.038063082354946924,0.038063082354946924
13,6,59598.383883489674,9932.897313914946,0.01716036292064436,0.136264819020669,0.136264819020669
52,6,5531.215557772826,5530.215557772826,0.08584214485948707,0.5659876847858979,0.5659876847858979
34,6,57184.04708972693,9530.507848287822,0.02590609714740063,0.12156746586599579,0.12156746586599579
58,6,1,8218.080122146854,0.048040927293456166,6424.788085913255,6424.788085913255
24,6,25341.907081295663,5068.181416259133,0.016741365496613703,0.167612497031289,0.167612497031289
60,6,56455.45557329104,9409.07592888184,0.05247863345501493,0.08003543801590098,0.08003543801590098
68,6,42695.1914581561,7115.69857635935,0.03873793899581209,0.10093715892223994,0.10093715892223994
55,6,50435.90616020948,8405.817693368246,0.026988402130961472,0.11978464085724046,0.11978464085724046
11,6,12657.52526228112,2109.420877046853,0.048015933143553284,0.08668451327686624,0.08668451327686624
17,6,8596.699807692488,1432.6166346154146,0.08952893952022413,0.029392491168269468,0.029392491168269468
39,6,17786.053762201478,2964.17562703358,0.027944754500036986,0.1182109149530296,0.1182109149530296
0,6,16296.10088357841,4073.7752208946026,0.053377220202793146,0.14204438391500965,0.14204438391500965
86,6,26937.61668813925,8978.87222937975,0.09099127816611166,0.13100069271365813,0.13100069271365813
93,6,7322.456696090483,1220.242782681747,0.058153899332673835,0.07173413092823154,0.07173413092823154
56,6,43719.6458431849,7286.440973864151,0.08400980294584137,0.03644005105408542,0.03644005105408542
59,6,40128.76587290982,6687.960978818304,0.035705580343429466,0.10571361370089863,0.10571361370089863
98,6,14419.847297602013,3604.7118244005032,0.06923058031502397,0.1143448228835674,0.1143448228835674
97,6,29199.352108573214,4866.392018095536,0.03427043942455626,0.10799402801336003,0.10799402801336003
51,6,17652.130833517305,9233.896505122444,0.0578751368834143,0.33671404775587666,0.33671404775587666
82,6,11212.735109888203,1868.6225183147008,0.06309767700457002,0.06468260682887456,0.06468260682887456
35,6,54381.37936524006,9063.396560873345,0.06685298705947346,0.05942877883211273,0.05942877883211273
9,6,20728.686307766202,5181.9215769415505,0.09765214766828675,0.06919737397705517,0.06919737397705517
85,6,26959.304518810684,4493.050753135114,0.0262171571272777,0.12105149759636462,0.12105149759636462
41,6,10504.601257082,1750.6002095136666,0.07921001723914906,0.04269205970970373,0.04269205970970373
20,6,7787.226091302045,1297.7043485503407,0.08768517277309447,0.03172332187173429,0.03172332187173429
31,6,30182.90020055914,5030.31670009319,0.0699471945646298,0.05515431991749805,0.05515431991749805
5,6,15894.159080204785,2648.8598467007973,0.013120153987861219,0.14322618242725016,0.14322618242725016
49,6,55758.26675988728,9292.877793314547,0.03646423175752375,0.1045138818570236,0.1045138818570236
22,6,35902.348363990684,6525.2170509837715,0.0151429496463131,0.15370722863390274,0.15370722863390274
3,6,59600.21979791425,9933.203299652374,0.04966379199109558,0.08421991138189665,0.08421991138189665
10,6,8118.661948407194,1352.9436580678657,0.05587268949516315,0.07504256989000335,0.07504256989000335
69,6,49775.919821560485,8295.81997026008,0.023469937875448592,0.12560836358188715,0.12560836358188715
16,6,12527.680939267113,3131.6702348167782,0.07364599739758382,0.10695744112538501,0.10695744112538501
8,6,56851.00122527456,9475.000204212427,0.023207444789636326,0.12604659010117636,0.12604659010117636
83,6,18465.472246600413,3077.4120411000686,0.05041926179554446,0.08308719332521075,0.08308719332521075
23,6,30508.03534390829,7626.7588359770725,0.06366025049586428,0.12387088452877451,0.12387088452877451
40,6,30426.965821428395,5070.9943035713995,0.07894916620789096,0.04304290231566581,0.04304290231566581
36,6,9318.400181471623,1552.9000302452705,0.021499975392210324,0.12889286340830297,0.12889286340830297
96,6,27811.56941717641,4635.094902862735,0.010285141131779831,0.14818879004589272,0.14818879004589272
63,6,36037.50553498558,6006.0842558309305,0.07923352415881114,0.04266852258378237,0.04266852258378237
50,6,12208.247313866463,2034.5412189777437,0.06314031363637874,0.06462326110434055,0.06462326110434055
15,6,14956.137141602316,2492.522856933719,0.015806604483699662,0.1385793469247552,0.1385793469247552
74,6,58570.509597952005,9761.584932992,0.019845059104636444,0.13169714048673273,0.13169714048673273
38,6,11285.749561058376,5642.374780529188,0.0495421374346461,0.34291881273219454,0.34291881273219454
94,6,36125.421142043495,7224.8842284086995,0.0991090638945778,0.03736411795129257,0.03736411795129257
4,6,4673.506451590445,4672.506451590445,0.0833345669173371,0.5765297044966006,0.5765297044966006
2,6,26016.31773780179,4335.886289633631,0.024827976918405586,0.12334787315149871,0.12334787315149871
21,6,54542.44015909196,9090.240026515326,0.03699924891882802,0.10366933635505537,0.10366933635505537
99,6,56284.35492572646,9380.559154287743,0.06176898573175252,0.0665734224543649,0.0665734224543649
65,6,25552.952322212434,7878.920355642584,0.03356629190721578,0.22856041857908696,0.22856041857908696
7,6,1,2519.45927632281,0.09388390755210325,1538.879431032592,1538.879431032592
37,6,14411.794569192023,3602.698642298006,0.08523004868840371,0.08824064671381338,0.08824064671381338
27,6,26770.865835918987,4461.644305986498,0.01093697932312741,0.14704347212196014,0.14704347212196014
72,6,49033.52958404451,8172.088264007418,0.0817013552330389,0.039434716954885915,0.039434716954885915
61,6,12020.114250950648,3004.778562737662,0.061856010508817234,0.1269941198704705,0.1269941198704705
14,6,1,6249.327577962612,0.09142673624231817,3869.2296314833884,3869.2296314833884
45,6,24748.26763670187,4124.544606116978,0.0395002875269972,0.09974341416283732,0.09974341416283732
32,6,43937.23569772145,7322.705949620242,0.05817693916121431,0.07171495220667008,0.07171495220667008
71,6,29087.190892728628,7271.547723182157,0.014121086116370115,0.21910429220308925,0.21910429220308925
88,6,54423.82777652146,9070.471296086911,0.046535021959965825,0.08892926360594164,0.08892926360594164
81,6,10393.22144805703,1732.036908009505,0.06071685629498992,0.06806189241285346,0.06806189241285346
90,6,10955.760589492525,1825.7934315820876,0.07527489917633745,0.04792289991641848,0.04792289991641848
89,6,42496.165824239964,7082.527637373327,0.04479924434121682,0.0915681437270491,0.0915681437270491
26,6,35571.69876451779,7114.139752903558,0.07218490176310204,0.07501796497136402,0.07501796497136402
70,6,59811.46345954987,9968.410576591645,0.07812199715665707,0.0441380050234541,0.0441380050234541
29,6,3011.620530279974,1505.310265139987,0.04253808045763615,0.36312210265153777,0.36312210265153777
95,6,15611.829327086012,2601.8048878476684,0.04924298627549393,0.08484360591039557,0.08484360591039557
12,6,50203.43282403913,8367.072137339856,0.03312163932780858,0.10983230724457378,0.10983230724457378
92,6,57938.93858760078,9656.323097933464,0.0894176200406098,0.029543095969813887,0.029543095969813887
50,7,14242.788532844206,2034.5412189777437,0.06314031363637874,0.04744190663118242,0.04744190663118242
7,7,2520.45927632281,2519.45927632281,0.09388390755210325,0.532751725629064,0.532751725629064
86,7,35916.488917519,8978.87222937975,0.09099127816611166,0.07928399443013145,0.07928399443013145
60,7,65864.53150217287,9409.07592888184,0.05247863345501493,0.061851770435744434,0.061851770435744434
28,7,42087.48078762745,6012.354398232494,0.01440818613648203,0.11885581414677551,0.11885581414677551
8,7,66326.00142948699,9475.000204212427,0.023207444789636326,0.1048752559411488,0.1048752559411488
41,7,13757.490344547383,3252.889087465382,0.02005167263329916,0.19440766858214376,0.19440766858214376
38,7,16928.124341587565,5642.374780529188,0.0495421374346461,0.21366333750919697,0.21366333750919697
4,7,9346.01290318089,4672.506451590445,0.0833345669173371,0.25302181984238803,0.25302181984238803
35,7,63444.775926113405,9063.396560873345,0.06685298705947346,0.042583188722528025,0.042583188722528025
93,7,8542.69947877223,1220.242782681747,0.058153899332673835,0.05409243732696041,0.05409243732696041
53,7,52955.06806817528,7564.866866882182,0.04130870721823152,0.07765384963406144,0.07765384963406144
54,7,31772.927689140903,6354.3855378281805,0.06744000684923408,0.08212206777821081,0.08212206777821081
74,7,68332.094530944,9761.584932992,0.019845059104636444,0.110158880922355,0.110158880922355
52,7,11061.431115545653,5530.215557772826,0.08584214485948707,0.24686462056612823,0.24686462056612823
97,7,34065.74412666875,4866.392018095536,0.03427043942455626,0.08799537648826229,0.08799537648826229
14,7,6250.327577962612,6249.327577962612,0.09142673624231817,0.542887590072832,0.542887590072832
47,7,17692.350340544603,3538.2700681089204,0.07214893402300818,0.0750673685702997,0.0750673685702997
90,7,15642.90991707048,4687.149327577954,0.03914403587544316,0.20920744584102602,0.20920744584102602
92,7,62051.0876168807,4112.149029279919,0.06980918464327385,-0.014568680047188847,-0.014568680047188847
46,7,24330.531587125337,8109.843862375113,0.06410647347908154,0.18293034962606083,0.18293034962606083
29,7,4516.930795419961,1505.310265139987,0.04253808045763615,0.22908781482318746,0.22908781482318746
3,7,69533.42309756663,9933.203299652374,0.04966379199109558,0.06576450730908981,0.06576450730908981
0,7,20369.876104473013,4073.7752208946026,0.053377220202793146,0.10404235460582043,0.10404235460582043
80,7,22936.355044953256,7645.118348317752,0.05987827167955958,0.19165830957484456,0.19165830957484456
99,7,65664.9140800142,9380.559154287743,0.06176898573175252,0.04926389131838033,0.04926389131838033
57,7,34373.97092867752,4910.424418382502,0.014108251718530265,0.11934056966510584,0.11934056966510584
25,7,47047.30082891923,6720.900118417032,0.01901608705028176,0.11147183600458792,0.11147183600458792
75,7,52444.229710300264,9783.268082551189,0.04651834822947935,0.10462323799740972,0.10462323799740972
64,7,1,3433.2019931044397,0.04580775897961735,2715.639239309175,2715.639239309175
63,7,43272.950070717394,7235.444535731812,0.053538017058673504,0.07888439144108125,0.07888439144108125
24,7,30410.088497554796,5068.181416259133,0.016741365496613703,0.13697973406737957,0.13697973406737957
43,7,3059.6682063806643,3058.6682063806643,0.04243856653487406,0.7658199594387562,0.7658199594387562
65,7,33431.87267785502,7878.920355642584,0.03356629190721578,0.16729830471085258,0.16729830471085258
94,7,39910.52060449196,3785.099462448467,0.07763612779714442,-0.0031672801364349286,-0.0031672801364349286
48,7,24747.95909111089,3535.2798701586985,0.06490408035803423,0.04512448786161473,0.04512448786161473
2,7,30352.204027435422,4335.886289633631,0.024827976918405586,0.10235238998287718,0.10235238998287718
37,7,18014.49321149003,3602.698642298006,0.08523004868840371,0.056216673675697514,0.056216673675697514
11,7,14766.946139327974,2109.420877046853,0.048015933143553284,0.06807069863049409,0.06807069863049409
59,7,46816.72685172812,6687.960978818304,0.035705580343429466,0.08586277420159358,0.08586277420159358
30,7,52033.73825152832,7377.254922598669,0.060436707885789503,0.050250347538469166,0.050250347538469166
9,7,25910.60788470775,5181.9215769415505,0.09765214766828675,0.039288350342655154,0.039288350342655154
55,7,58841.72385357773,8405.817693368246,0.026988402130961472,0.0990199819080172,0.0990199819080172
58,7,8219.080122146854,8218.080122146854,0.048040927293456166,0.7380556360107848,0.7380556360107848
70,7,66961.75914024461,7150.295680694737,0.07261844355894384,0.010436869350786127,0.010436869350786127
56,7,52704.02189109317,8984.376047908267,0.039338814572268156,0.1031115720267676,0.1031115720267676
27,7,31232.510141905484,4461.644305986498,0.01093697932312741,0.12450936240563001,0.12450936240563001
96,7,32446.664320039148,4635.094902862735,0.010285141131779831,0.12558026860574262,0.12558026860574262
12,7,58570.50496137899,8367.072137339856,0.03312163932780858,0.08971388834355074,0.08971388834355074
88,7,63494.299072608366,9070.471296086911,0.046535021959965825,0.07016810663178343,0.07016810663178343
49,7,65051.144553201826,9292.877793314547,0.03646423175752375,0.08474075056938338,0.08474075056938338
62,7,33702.12293199362,4814.446133141946,0.05078824643168162,0.06419425435608359,0.06419425435608359
77,7,62925.532662752245,8989.21895182175,0.033019340445677316,0.0898673268641844,0.0898673268641844
91,7,1,3896.5731674809535,0.09633740360556768,2348.008521184997,2348.008521184997
69,7,58071.73979182057,8295.81997026008,0.023469937875448592,0.10446555913209898,0.10446555913209898
18,7,61927.48769405855,8846.64109915122,0.011311590649713255,0.12389742385146789,0.12389742385146789
15,7,17448.659998536034,2492.522856933719,0.015806604483699662,0.11659573686924989,0.11659573686924989
83,7,21542.884287700483,3077.4120411000686,0.05041926179554446,0.06470630431781535,0.06470630431781535
6,7,46131.191702134995,6590.0273860192865,0.012540658832111761,0.12188844848682281,0.12188844848682281
89,7,49578.69346161329,7082.527637373327,0.04479924434121682,0.0726357722687637,0.0726357722687637
87,7,1,8534.880800709941,0.0627920254021715,6171.254243824298,6171.254243824298
61,7,15024.89281368831,3004.778562737662,0.061856010508817234,0.0906652014262281,0.0906652014262281
40,7,35408.70906852124,4981.743247092842,0.09556321747862848,0.006183438923937679,0.006183438923937679
85,7,31452.3552719458,4493.050753135114,0.0262171571272777,0.10020508237144836,0.10020508237144836
73,7,13280.27690285512,1897.0395575507312,0.05746469925824085,0.055027902814320226,0.055027902814320226
5,7,18543.01892690558,2648.8598467007973,0.013120153987861219,0.12094073475254527,0.12094073475254527
16,7,15659.351174083891,3131.6702348167782,0.07364599739758382,0.07285444676653045,0.07285444676653045
20,7,15242.871772568242,7455.645681266197,0.09946022113031824,0.20814221867522487,0.20814221867522487
44,7,46727.00598663586,9656.323097933464,0.0894176200406098,0.05457823394013034,0.05457823394013034
95,7,18213.63421493368,2601.8048878476684,0.04924298627549393,0.06634892960422273,0.06634892960422273
67,7,29282.076923172797,5722.800741658418,0.0914382473883306,0.04482148934406719,0.04482148934406719
32,7,51259.94164734169,7322.705949620242,0.05817693916121431,0.054071687379931024,0.054071687379931024
23,7,38134.794179885364,7626.7588359770725,0.06366025049586428,0.08788669857462537,0.08788669857462537
76,7,25263.070880811072,3608.867268687296,0.0224458934255267,0.10606245753968777,0.10606245753968777
84,7,13749.581314903578,1964.083044986225,0.03853016939878186,0.08169448679313293,0.08169448679313293
72,7,56555.52217871618,7521.992594671666,0.09962354333594962,-0.002954110622467574,-0.002954110622467574
1,7,28502.199899764113,4071.599985680588,0.03395001714585337,0.08847277910377531,0.08847277910377531
36,7,10871.300211716894,1552.9000302452705,0.021499975392210324,0.10753939853092012,0.10753939853092012
98,7,18024.559122002516,3604.7118244005032,0.06923058031502397,0.07942063459530588,0.07942063459530588
10,7,9471.60560647506,1352.9436580678657,0.05587268949516315,0.05718574824371592,0.05718574824371592
21,7,63632.680185607285,9090.240026515326,0.03699924891882802,0.08395105536198158,0.08395105536198158
19,7,54316.656366769916,7759.379480967131,0.012136722802503245,0.12254779445562211,0.12254779445562211
66,7,4273.021374906672,4272.021374906672,0.05915135153972547,0.6844949704032421,0.6844949704032421
71,7,36358.738615910785,7271.547723182157,0.014121086116370115,0.1725391409213556,0.1725391409213556
22,7,42427.56541497446,6525.2170509837715,0.0151429496463131,0.12780811222087002,0.12780811222087002
34,7,66714.55493801476,9530.507848287822,0.02590609714740063,0.10068697375292353,0.10068697375292353
81,7,12125.258356066533,1732.036908009505,0.06071685629498992,0.05065762508350834,0.05065762508350834
26,7,42685.83851742135,7114.139752903558,0.07218490176310204,0.05210066026435919,0.05210066026435919
31,7,35213.21690065233,5030.31670009319,0.0699471945646298,0.03858662751878932,0.03858662751878932
68,7,49810.89003451545,7115.69857635935,0.03873793899581209,0.0813964269269712,0.0813964269269712
42,7,41868.35496844073,8373.470993688146,0.03916319005325842,0.1275691307083517,0.1275691307083517
51,7,26886.02733863975,9233.896505122444,0.0578751368834143,0.20336541795621216,0.20336541795621216
13,7,69531.28119740462,9932.897313914946,0.01716036292064436,0.11442995503867995,0.11442995503867995
33,7,51766.53309227361,5317.642170680084,0.07126716993031292,0.009170387113507109,0.009170387113507109
78,7,41610.6037683072,5944.229109758172,0.014003066282575714,0.11951163286100792,0.11951163286100792
45,7,28872.812242818847,4124.544606116978,0.0395002875269972,0.08028065920299529,0.08028065920299529
79,7,8096.263120246232,1028.8408627613255,0.06854830723573596,0.029324460663245733,0.029324460663245733
82,7,13081.357628202903,1868.6225183147008,0.06309767700457002,0.04749757449303818,0.04749757449303818
17,7,14193.192542492106,5596.492734799618,0.034451911923491146,0.2987481421597665,0.2987481421597665
39,7,20750.229389235057,2964.17562703358,0.027944754500036986,0.09754949799645958,0.09754949799645958
96,8,37081.759222901885,4635.094902862735,0.010285141131779831,0.10862372510216153,0.10862372510216153
54,8,38127.31322696908,6354.3855378281805,0.06744000684923408,0.05861288205408806,0.05861288205408806
13,8,79464.17851131957,9932.897313914946,0.01716036292064436,0.09805373835814139,0.09805373835814139
92,8,63164.43494659348,1113.347329712779,0.010792736458124248,0.00613304106091695,0.00613304106091695
81,8,13857.295264076038,1732.036908009505,0.06071685629498992,0.03760411059543924,0.03760411059543924
73,8,15177.316460405851,1897.0395575507312,0.05746469925824085,0.041746658130619334,0.041746658130619334
14,8,12499.655155925224,6249.327577962612,0.09142673624231817,0.23338411212612759,0.23338411212612759
0,8,24443.651325367617,4073.7752208946026,0.053377220202793146,0.07870715017338943,0.07870715017338943
75,8,62227.497792851456,9783.268082551189,0.04651834822947935,0.0815105977043585,0.0815105977043585
91,8,3897.5731674809535,3896.5731674809535,0.09633740360556768,0.5229693966488481,0.5229693966488481
97,8,38932.136144764285,4866.392018095536,0.03427043942455626,0.07299625942449146,0.07299625942449146
29,8,6022.241060559948,1505.310265139987,0.04253808045763615,0.16205954263579303,0.16205954263579303
60,8,75273.60743105471,9409.07592888184,0.05247863345501493,0.04821395935871747,0.04821395935871747
44,8,56383.32908456932,9656.323097933464,0.0894176200406098,0.03242173585378629,0.03242173585378629
15,8,19941.182855469753,2492.522856933719,0.015806604483699662,0.10010775372197842,0.10010775372197842
18,8,70774.12879320978,8846.64109915122,0.011311590649713255,0.10702816362287024,0.10702816362287024
72,8,61535.9020825897,4980.379903873527,0.046607334433469386,0.021291213270228926,0.021291213270228926
55,8,67247.54154694597,8405.817693368246,0.026988402130961472,0.08344641050123702,0.08344641050123702
68,8,56926.588610874795,7115.69857635935,0.03873793899581209,0.06674079211503134,0.06674079211503134
61,8,18029.671376425973,3004.778562737662,0.061856010508817234,0.0664452508128063,0.0664452508128063
71,8,43630.28633909294,7271.547723182157,0.014121086116370115,0.14149535097796992,0.14149535097796992
28,8,48099.83518585994,6012.354398232494,0.01440818613648203,0.10224931592775661,0.10224931592775661
66,8,8545.042749813343,4272.021374906672,0.05915135153972547,0.3160129042402595,0.3160129042402595
67,8,30452.313307923647,1170.2363847508511,0.08771298263361063,-0.04933387491181394,-0.04933387491181394
25,8,53768.20094733626,6720.900118417032,0.01901608705028176,0.09524984739623557,0.09524984739623557
2,8,34688.09031706905,4335.886289633631,0.024827976918405586,0.08660562629018857,0.08660562629018857
94,8,49780.213698558706,9869.693094066746,0.09392737609851717,0.04321345803646754,0.04321345803646754
69,8,66367.55976208065,8295.81997026008,0.023469937875448592,0.08860837615191536,0.08860837615191536
37,8,21617.191853788034,3602.698642298006,0.08523004868840371,0.03486686451286698,0.03486686451286698
53,8,60519.93493505746,7564.866866882182,0.04130870721823152,0.0631931098777663,0.0631931098777663
82,8,1,1177.737042914151,0.08153522975549439,769.7004838019546,769.7004838019546
11,8,16876.36701637483,2109.420877046853,0.048015933143553284,0.05411006190783506,0.05411006190783506
27,8,35694.15444789198,4461.644305986498,0.01093697932312741,0.10760862229065085,0.10760862229065085
84,8,15713.664359889804,1964.083044986225,0.03853016939878186,0.06702445505194568,0.06702445505194568
80,8,30581.473393271008,7645.118348317752,0.05987827167955958,0.13046470033861596,0.13046470033861596
63,8,50508.394606449205,7235.444535731812,0.053538017058673504,0.0606929865759268,0.0606929865759268
86,8,44895.361146898744,8978.87222937975,0.09099127816611166,0.04825351468458601,0.04825351468458601
40,8,1,5151.580051780529,0.0617031565551135,3746.5834191695076,3746.5834191695076
95,8,20815.43910278135,2601.8048878476684,0.04924298627549393,0.05247770024768746,0.05247770024768746
32,8,58582.647596961935,7322.705949620242,0.05817693916121431,0.040839163467680364,0.040839163467680364
48,8,26603.119019282007,1855.1599281711178,0.04618950343239387,0.012935107449433067,0.012935107449433067
87,8,8535.880800709941,8534.880800709941,0.0627920254021715,0.6675983583562097,0.6675983583562097
50,8,1,3895.4698404414935,0.058547816415216204,2881.000480166428,2881.000480166428
31,8,40936.3688065006,5723.151905848268,0.07997853862678884,0.02398601055062528,0.02398601055062528
74,8,78093.679463936,9761.584932992,0.019845059104636444,0.09400511729899882,0.09400511729899882
1,8,32573.7998854447,4071.599985680588,0.03395001714585337,0.07344892393371452,0.07344892393371452
3,8,79466.626397219,9933.203299652374,0.04966379199109558,0.05192289619424949,0.05192289619424949
7,8,5039.91855264562,2519.45927632281,0.09388390755210325,0.22751927727939103,0.22751927727939103
83,8,24620.296328800552,3077.4120411000686,0.05041926179554446,0.05092045091860735,0.05092045091860735
64,8,3434.2019931044397,3433.2019931044397,0.04580775897961735,0.7489760513510755,0.7489760513510755
5,8,21191.87877360638,2648.8598467007973,0.013120153987861219,0.10422638609571493,0.10422638609571493
38,8,22570.49912211675,5642.374780529188,0.0495421374346461,0.1490327365255919,0.1490327365255919
33,8,56019.05332316195,4252.52023088834,0.057945529106516035,0.004715495331921267,0.004715495331921267
45,8,32997.35684893582,4124.544606116978,0.0395002875269972,0.0656834455261898,0.0656834455261898
79,8,9587.89038316488,1491.6272629186487,0.034187629444930055,0.09880916814186701,0.09880916814186701
41,8,17010.379432012764,3252.889087465382,0.02005167263329916,0.15354740411980766,0.15354740411980766
51,8,36119.9238437622,9233.896505122444,0.0578751368834143,0.1381967462315497,0.1381967462315497
17,8,19789.685277291726,5596.492734799618,0.034451911923491146,0.20516826994284312,0.20516826994284312
21,8,72722.92021212261,9090.240026515326,0.03699924891882802,0.0691622768315286,0.0691622768315286
26,8,49799.97827032491,7114.139752903558,0.07218490176310204,0.0357310254202008,0.0357310254202008
49,8,74344.02234651637,9292.877793314547,0.03646423175752375,0.06991083561165203,0.06991083561165203
89,8,56661.22109898662,7082.527637373327,0.04479924434121682,0.05843641014185404,0.05843641014185404
22,8,48952.78246595823,6525.2170509837715,0.0151429496463131,0.10881350041454715,0.10881350041454715
46,8,32440.37544950045,8109.843862375113,0.06410647347908154,0.12310024907531428,0.12310024907531428
65,8,41310.793033497604,7878.920355642584,0.03356629190721578,0.12940438498959256,0.12940438498959256
57,8,39284.39534706002,4910.424418382502,0.014108251718530265,0.10270895396091444,0.10270895396091444
90,8,20330.059244648433,4687.149327577954,0.03914403587544316,0.15262876177742749,0.15262876177742749
9,8,30710.417728197877,4799.809843490128,0.05925852039425633,0.06251747775313002,0.06251747775313002
24,8,35478.26991381393,5068.181416259133,0.016741365496613703,0.11509894240080254,0.11509894240080254
77,8,71914.751614574,8989.21895182175,0.033019340445677316,0.07477042014317899,0.07477042014317899
34,8,76245.06278630257,9530.507848287822,0.02590609714740063,0.08502653620305631,0.08502653620305631
93,8,9762.942261453978,1220.242782681747,0.058153899332673835,0.04086071537454912,0.04086071537454912
39,8,23714.405016268636,2964.17562703358,0.027944754500036986,0.0820532174639852,0.0820532174639852
76,8,28871.938149498368,3608.867268687296,0.0224458934255267,0.09012262473308902,0.09012262473308902
16,8,18791.02140890067,3131.6702348167782,0.07364599739758382,0.05011851224202446,0.05011851224202446
23,8,45761.55301586244,7626.7588359770725,0.06366025049586428,0.06389697915818829,0.06389697915818829
98,8,21629.27094640302,3604.7118244005032,0.06923058031502397,0.05613730417897567,0.05613730417897567
70,8,76409.70944890386,9447.950308659249,0.06845480585123674,0.027035266325334616,0.027035266325334616
19,8,62076.03584773705,7759.379480967131,0.012136722802503245,0.10574888120178343,0.10574888120178343
20,8,22698.51745383444,7455.645681266197,0.09946022113031824,0.11298960120570689,0.11298960120570689
6,8,52721.21908815428,6590.0273860192865,0.012540658832111761,0.10512395511520096,0.10512395511520096
8,8,75801.00163369942,9475.000204212427,0.023207444789636326,0.08899668549575077,0.08899668549575077
10,8,10824.549264542926,1352.9436580678657,0.05587268949516315,0.04379271959409946,0.04379271959409946
30,8,1,7377.254922598669,0.060436707885789503,5401.578466849445,5401.578466849445
88,8,1,9070.471296086911,0.046535021959965825,7147.448000455741,7147.448000455741
78,8,47554.83287806537,5944.229109758172,0.014003066282575714,0.10287098520913127,0.10287098520913127
62,8,38516.56906513556,4814.446133141946,0.05078824643168162,0.050434732357412325,0.050434732357412325
4,8,14018.519354771335,4672.506451590445,0.0833345669173371,0.14517047350478457,0.14517047350478457
58,8,16437.160244293707,8218.080122146854,0.048040927293456166,0.34723082595836685,0.34723082595836685
52,8,16591.64667331848,5530.215557772826,0.08584214485948707,0.1404774431863749,0.1404774431863749
12,8,66937.57709871884,8367.072137339856,0.03312163932780858,0.07462499902905052,0.07462499902905052
56,8,61688.39793900144,8984.376047908267,0.039338814572268156,0.08279830337706588,0.08279830337706588
35,8,68018.16454741998,4573.388621306575,0.09392189228147221,-0.03679780345006639,-0.03679780345006639
43,8,6118.336412761329,3058.6682063806643,0.04243856653487406,0.36348267327173467,0.36348267327173467
42,8,50241.82596212888,8373.470993688146,0.03916319005325842,0.10027257245866109,0.10027257245866109
47,8,21230.62040865352,3538.2700681089204,0.07214893402300818,0.05214681532613698,0.05214681532613698
85,8,35945.40602508091,4493.050753135114,0.0262171571272777,0.0845701259661166,0.0845701259661166
59,8,53504.68783054642,6687.960978818304,0.035705580343429466,0.07097455182430977,0.07097455182430977
99,8,68718.98512739305,3054.071047378854,0.04328578021740993,-0.004075578090579789,-0.004075578090579789
36,8,12424.200241962164,1552.9000302452705,0.021499975392210324,0.09152387019804559,0.09152387019804559
24,9,40546.45133007306,5068.181416259133,0.016741365496613703,0.09868821373899127,0.09868821373899127
47,9,1,3538.2700681089204,0.07214893402300818,2433.1628947843283,2433.1628947843283
64,9,6867.403986208879,3433.2019931044397,0.04580775897961735,0.3536461321108696,0.3536461321108696
27,9,40155.79875387848,4461.644305986498,0.01093697932312741,0.09446350867251332,0.09446350867251332
49,9,83636.90013983092,9292.877793314547,0.03646423175752375,0.05837641790829138,0.05837641790829138
29,9,7527.551325699935,1505.310265139987,0.04253808045763615,0.12183901756632338,0.12183901756632338
11,9,18985.787893421682,2109.420877046853,0.048015933143553284,0.04325162549679414,0.04325162549679414
21,9,81813.16023863794,9090.240026515326,0.03699924891882802,0.05765985336054693,0.05765985336054693
50,9,3896.4698404414935,3895.4698404414935,0.058547816415216204,0.6873188127095057,0.6873188127095057
96,9,41716.85412576462,4635.094902862735,0.010285141131779831,0.09543521205105301,0.09543521205105301
77,9,80903.97056639574,8989.21895182175,0.033019340445677316,0.06302834011511008,0.06302834011511008
85,9,40438.45677821603,4493.050753135114,0.0262171571272777,0.07240951839845135,0.07240951839845135
94,9,57819.26381211273,8039.050113554026,0.09965556632432165,5.816733415410321E-4,5.816733415410321E-4
18,9,79620.769892361,8846.64109915122,0.011311590649713255,0.09390758080727274,0.09390758080727274
95,9,23417.24399062902,2601.8048878476684,0.04924298627549393,0.041688834670146196,0.041688834670146196
